FENCE_ID,FENCE_LOC
枋钟路0_L_5,"[118.127475346,24.5311945056],[118.127427541,24.5311627633],[118.127418498,24.5311744305],[118.127466312,24.5312060554],[118.127475346,24.5311945056]"
枋钟路0_L_6,"[118.134051952,24.5364081765],[118.133971988,24.5363550408],[118.133960128,24.5363694376],[118.134039943,24.5364225653],[118.134051952,24.5364081765]"
枋钟路0_L_7,"[118.137118066,24.5377869425],[118.136977673,24.5377441666],[118.136970978,24.5377611605],[118.13711133,24.5378038464],[118.137118066,24.5377869425]"
枋钟路0_L_8,"[118.139832377,24.5386477699],[118.139692496,24.5386027902],[118.139687491,24.5386156822],[118.139827166,24.538660835],[118.139832377,24.5386477699]"
枋钟路0_L_9,"[118.139969455,24.5386937094],[118.139876641,24.5386626185],[118.139871676,24.5386755734],[118.13996457,24.5387067631],[118.139969455,24.5386937094]"
枋钟路0_R_1,"[118.125391538,24.5289246832],[118.125309421,24.5288748445],[118.125300687,24.5288879084],[118.125382329,24.5289376785],[118.125391538,24.5289246832]"
枋钟路0_R_10,"[118.127859069,24.5307401026],[118.127597958,24.5305315207],[118.127585398,24.5305448841],[118.12784687,24.530753003],[118.127859069,24.5307401026]"
枋钟路0_R_11,"[118.13419373,24.5357216475],[118.134158676,24.5356968272],[118.13414845,24.535709503],[118.134183982,24.5357332914],[118.13419373,24.5357216475]"
枋钟路0_R_12,"[118.134476183,24.535882384],[118.134397265,24.5358286377],[118.134385558,24.5358430225],[118.134464582,24.5358970587],[118.134476183,24.535882384]"
枋钟路0_R_13,"[118.137384814,24.5371909361],[118.137306437,24.5371651597],[118.137299779,24.5371818465],[118.137378295,24.5372078384],[118.137384814,24.5371909361]"
枋钟路0_R_14,"[118.137469933,24.5372148201],[118.137395652,24.5371901773],[118.137389489,24.5372071131],[118.137463216,24.5372315434],[118.137469933,24.5372148201]"
枋钟路0_R_2,"[118.125653832,24.529076391],[118.125613457,24.5290489255],[118.125603691,24.5290614285],[118.125643642,24.529088879],[118.125653832,24.529076391]"
枋钟路0_R_3,"[118.126370603,24.5296886876],[118.126333522,24.5296589501],[118.126322491,24.5296700904],[118.126359722,24.5297001428],[118.126370603,24.5296886876]"
枋钟路0_R_4,"[118.126409901,24.5297204035],[118.126372839,24.5296905214],[118.126361711,24.529701825],[118.12639909,24.529731795],[118.126409901,24.5297204035]"
枋钟路0_R_5,"[118.126451156,24.5297534318],[118.126414304,24.5297239002],[118.126403428,24.5297358337],[118.12644028,24.5297653653],[118.126451156,24.5297534318]"
枋钟路0_R_6,"[118.127169972,24.5301914341],[118.127133165,24.5301625171],[118.127120569,24.5301759349],[118.127157376,24.5302048519],[118.127169972,24.5301914341]"
枋钟路0_R_7,"[118.127206779,24.5302203511],[118.127169972,24.5301914341],[118.127157376,24.5302048519],[118.127194182,24.5302337689],[118.127206779,24.5302203511]"
枋钟路0_R_8,"[118.127463151,24.530424333],[118.127417798,24.5303879497],[118.127405649,24.5304008767],[118.127450862,24.530437076],[118.127463151,24.530424333]"
枋钟路0_R_9,"[118.127507278,24.5304599022],[118.127463151,24.530424333],[118.127450862,24.530437076],[118.127495413,24.5304727459],[118.127507278,24.5304599022]"
枋钟路_L_1,"[118.1269219107,24.5311010839],[118.1270059357,24.5310053159],[118.1269936236,24.5309962756],[118.1269095986,24.5310920436],[118.1269219107,24.5311010839]"
枋钟路_L_2,"[118.1271087867,24.5309678608],[118.1271596075,24.5309885216],[118.1271660189,24.5309753236],[118.1271151981,24.5309546628],[118.1271087867,24.5309678608]"
枋钟路_R_1_A,"[118.1269727306,24.530033847],[118.1269460063,24.5300138363],[118.1269353819,24.530025711],[118.1269621061,24.5300457217],[118.1269727306,24.530033847]"
枋钟路_R_1_B,"[118.1645414,24.54397332],[118.1644686,24.54397212],[118.1644683,24.54398459],[118.1645412,24.5439858],[118.1645414,24.54397332]"
枋钟路_R_2,"[118.1647385,24.54389707],[118.1645932,24.54394978],[118.1645984,24.54396169],[118.1647437,24.54390897],[118.1647385,24.54389707]"
林后路0_R_1,"[118.137869092,24.5288087785],[118.137853601,24.5287967362],[118.137790214,24.5288702056],[118.137806457,24.5288823687],[118.137869092,24.5288087785]"
林后路0_R_10,"[118.13613717,24.5308716472],[118.136123481,24.5308614596],[118.136060375,24.5309388981],[118.136074064,24.5309490856],[118.13613717,24.5308716472]"
林后路0_R_11,"[118.13581943,24.531261248],[118.135805613,24.5312510704],[118.135744588,24.5313251712],[118.135758246,24.5313351153],[118.13581943,24.531261248]"
林后路0_R_12,"[118.135749297,24.5313461774],[118.135735362,24.5313361],[118.135705387,24.5313725325],[118.135718917,24.5313826761],[118.135749297,24.5313461774]"
林后路0_R_13,"[118.135686056,24.5314426724],[118.135670808,24.5314314946],[118.13564124,24.5314682129],[118.135656487,24.5314793907],[118.135686056,24.5314426724]"
林后路0_R_14,"[118.135651582,24.5314858728],[118.135636409,24.531475227],[118.13560638,24.5315122738],[118.135621861,24.5315231429],[118.135651582,24.5314858728]"
林后路0_R_15,"[118.135273434,24.5319262703],[118.135261462,24.531912793],[118.135221557,24.5319423765],[118.135234313,24.5319563354],[118.135273434,24.5319262703]"
林后路0_R_16,"[118.135181394,24.5319936897],[118.135170094,24.5319815162],[118.135123126,24.5320167857],[118.135134084,24.5320294311],[118.135181394,24.5319936897]"
林后路0_R_17,"[118.135109947,24.5320478741],[118.135098111,24.5320353346],[118.135032894,24.5320833519],[118.135045077,24.5320972609],[118.135109947,24.5320478741]"
林后路0_R_18,"[118.134941397,24.5321453871],[118.134931681,24.5321347633],[118.134894057,24.5321633908],[118.13490364,24.5321745752],[118.134941397,24.5321453871]"
林后路0_R_19,"[118.134896829,24.5321797899],[118.134886903,24.532168951],[118.134849192,24.5321977958],[118.134859296,24.5322086333],[118.134896829,24.5321797899]"
林后路0_R_2,"[118.13757539,24.5291512708],[118.137560409,24.5291400551],[118.137531906,24.5291722703],[118.137547729,24.5291837595],[118.13757539,24.5291512708]"
林后路0_R_20,"[118.134853391,24.5322126405],[118.134843647,24.5322022517],[118.134805865,24.5322308984],[118.134815634,24.5322417745],[118.134853391,24.5322126405]"
林后路0_R_21,"[118.13480914,24.5322471402],[118.134798857,24.5322361235],[118.134761253,24.5322648411],[118.134771319,24.5322758594],[118.13480914,24.5322471402]"
林后路0_R_22,"[118.134764811,24.5322807829],[118.134754529,24.5322697662],[118.134716925,24.5322984838],[118.13472699,24.5323095021],[118.134764811,24.5322807829]"
林后路0_R_23,"[118.134719751,24.5323153789],[118.134709468,24.5323043622],[118.134671865,24.5323330798],[118.13468193,24.5323440981],[118.134719751,24.5323153789]"
林后路0_R_24,"[118.134674855,24.5323496216],[118.134664573,24.5323386049],[118.134626969,24.5323673225],[118.134637034,24.5323783408],[118.134674855,24.5323496216]"
林后路0_R_25,"[118.134630274,24.5323837356],[118.134619992,24.5323727189],[118.134582388,24.5324014364],[118.134592453,24.5324124547],[118.134630274,24.5323837356]"
林后路0_R_26,"[118.134586003,24.5324182173],[118.13457572,24.5324072006],[118.134538116,24.5324359181],[118.134548182,24.5324469364],[118.134586003,24.5324182173]"
林后路0_R_27,"[118.134541193,24.5324521524],[118.134530911,24.5324411357],[118.134493307,24.5324698532],[118.134503372,24.5324808715],[118.134541193,24.5324521524]"
林后路0_R_28,"[118.134496494,24.5324863574],[118.134486212,24.5324753408],[118.134448608,24.5325040583],[118.134458673,24.5325150766],[118.134496494,24.5324863574]"
林后路0_R_29,"[118.134451683,24.53252013],[118.134441401,24.5325091134],[118.134403797,24.5325378309],[118.134413862,24.5325488492],[118.134451683,24.53252013]"
林后路0_R_3,"[118.137537813,24.5291937278],[118.137523468,24.5291830217],[118.13746272,24.5292536187],[118.137477348,24.5292650989],[118.137537813,24.5291937278]"
林后路0_R_30,"[118.134407461,24.5325545933],[118.134397178,24.5325435766],[118.134359574,24.5325722941],[118.13436964,24.5325833124],[118.134407461,24.5325545933]"
林后路0_R_31,"[118.134362547,24.5325890527],[118.134352265,24.532578036],[118.134314661,24.5326067535],[118.134324726,24.5326177718],[118.134362547,24.5325890527]"
林后路0_R_32,"[118.134317778,24.5326231409],[118.134307496,24.5326121242],[118.134269892,24.5326408416],[118.134279957,24.53265186],[118.134317778,24.5326231409]"
林后路0_R_33,"[118.134273138,24.5326573003],[118.134262856,24.5326462836],[118.134225252,24.5326750011],[118.134235317,24.5326860194],[118.134273138,24.5326573003]"
林后路0_R_34,"[118.134228202,24.53269148],[118.13421792,24.5326804633],[118.134180316,24.5327091807],[118.134190381,24.5327201991],[118.134228202,24.53269148]"
林后路0_R_35,"[118.134183968,24.5327257537],[118.134173686,24.532714737],[118.134136082,24.5327434544],[118.134146147,24.5327544728],[118.134183968,24.5327257537]"
林后路0_R_36,"[118.134131613,24.5327655948],[118.134121156,24.5327549315],[118.134083631,24.5327836664],[118.134093587,24.5327945953],[118.134131613,24.5327655948]"
林后路0_R_37,"[118.134086974,24.5327998625],[118.134076762,24.5327890258],[118.134039176,24.5328175626],[118.13404869,24.5328286843],[118.134086974,24.5327998625]"
林后路0_R_38,"[118.134042085,24.5328337259],[118.134032329,24.5328231114],[118.133994331,24.532851913],[118.134004359,24.5328631934],[118.134042085,24.5328337259]"
林后路0_R_39,"[118.13389225,24.5329452962],[118.13387828,24.5329334226],[118.133843496,24.5329674175],[118.133858345,24.5329793478],[118.13389225,24.5329452962]"
林后路0_R_4,"[118.137312535,24.529461286],[118.137296216,24.5294494123],[118.13724023,24.5295142502],[118.137257126,24.529526607],[118.137312535,24.529461286]"
林后路0_R_40,"[118.133713634,24.5332075879],[118.133695311,24.5332021651],[118.133678787,24.533245501],[118.133697647,24.5332513801],[118.133713634,24.5332075879]"
林后路0_R_41,"[118.133586394,24.5344790952],[118.133574149,24.5344726247],[118.133550527,24.5345122858],[118.133561764,24.5345185743],[118.133586394,24.5344790952]"
林后路0_R_42,"[118.13355722,24.5345257758],[118.133545841,24.5345190189],[118.133518964,24.5345566825],[118.133530435,24.5345637907],[118.13355722,24.5345257758]"
林后路0_R_5,"[118.137247604,24.5295375471],[118.137231244,24.5295255474],[118.137202714,24.5295579884],[118.137219859,24.5295706502],[118.137247604,24.5295375471]"
林后路0_R_6,"[118.137101767,24.5297032606],[118.137088055,24.5296926581],[118.137058911,24.5297271258],[118.13707263,24.5297373582],[118.137101767,24.5297032606]"
林后路0_R_7,"[118.136559781,24.530354103],[118.136545758,24.5303441166],[118.136482141,24.5304206022],[118.136496462,24.530430812],[118.136559781,24.530354103]"
林后路0_R_8,"[118.136276457,24.5307025807],[118.136262067,24.5306923985],[118.136199323,24.5307684261],[118.136213713,24.5307786083],[118.136276457,24.5307025807]"
林后路0_R_9,"[118.136204603,24.5307892655],[118.13619106,24.5307788963],[118.136130767,24.5308519988],[118.136145105,24.5308619647],[118.136204603,24.5307892655]"
林后路_L_1,"[118.1332894917,24.5345390984],[118.1332352518,24.5345947484],[118.1332477281,24.5346049244],[118.133301968,24.5345492745],[118.1332894917,24.5345390984]"
林后路_L_2,"[118.1333399308,24.5344873481],[118.1332894917,24.5345390984],[118.133301968,24.5345492745],[118.1333524071,24.5344975241],[118.1333399308,24.5344873481]"
林后路_L_3,"[118.1334749886,24.5341976947],[118.1334437053,24.5342797464],[118.13346001,24.5342849485],[118.1334912933,24.5342028968],[118.1334749886,24.5341976947]"
桥头路_L_A22001,"[118.169414,24.509307],[118.169495,24.50935],[118.169503,24.509338],[118.169422,24.509295],[118.169414,24.509307]"
桥头路_L_A22002,"[118.16937,24.509284],[118.169401,24.5093],[118.169409,24.509287],[118.169378,24.509271],[118.16937,24.509284]"
桥头路_L_A22003,"[118.16891,24.509076],[118.168951,24.509092],[118.168957,24.509079],[118.168916,24.509064],[118.16891,24.509076]"
桥头路_L_A22004,"[118.168864,24.509059],[118.168896,24.509071],[118.168902,24.509058],[118.16887,24.509046],[118.168864,24.509059]"
桥头路_L_A22005,"[118.168809,24.509039],[118.16885,24.509054],[118.168856,24.50904],[118.168815,24.509025],[118.168809,24.509039]"
桥头路_L_A22006,"[118.168754,24.509018],[118.168794,24.509033],[118.1688,24.509021],[118.168759,24.509006],[118.168754,24.509018]"
桥头路_L_A22007,"[118.168622,24.50897],[118.168686,24.508994],[118.168692,24.508981],[118.168628,24.508957],[118.168622,24.50897]"
桥头路_L_A22008,"[118.167924,24.508694],[118.167976,24.508715],[118.167981,24.508704],[118.16793,24.508682],[118.167924,24.508694]"
桥头路_L_A22009,"[118.167866,24.50867],[118.167924,24.508694],[118.16793,24.508682],[118.167872,24.508658],[118.167866,24.50867]"
桥头路_L_A22010,"[118.167691,24.508596],[118.167778,24.508633],[118.167783,24.508621],[118.167697,24.508584],[118.167691,24.508596]"
桥头路_R_A22001,"[118.168042,24.508595],[118.168002,24.508578],[118.167995,24.508592],[118.168035,24.508608],[118.168042,24.508595]"
桥头路_R_A22002,"[118.167988,24.508572],[118.167929,24.508548],[118.167923,24.508561],[118.167981,24.508586],[118.167988,24.508572]"
桥头路_R_A22003,"[118.167504,24.508365],[118.16746,24.508346],[118.167453,24.508359],[118.167497,24.508379],[118.167504,24.508365]"
桥头路_R_A22004,"[118.167286,24.508267],[118.167249,24.50825],[118.167242,24.508263],[118.167279,24.50828],[118.167286,24.508267]"
桥头路_R_A22005,"[118.167145,24.508185],[118.16706,24.508146],[118.167053,24.508159],[118.167138,24.508198],[118.167145,24.508185]"
桥头路_R_A22006,"[118.166861,24.508112],[118.166783,24.508074],[118.166775,24.508086],[118.166853,24.508125],[118.166861,24.508112]"
桥头路_R_A22007,"[118.166662,24.507969],[118.166624,24.50795],[118.166616,24.507963],[118.166655,24.507982],[118.166662,24.507969]"
桥头路_R_A22008,"[118.166505,24.507891],[118.166467,24.507872],[118.166459,24.507885],[118.166498,24.507904],[118.166505,24.507891]"
桥头路_R_A22009,"[118.169701,24.509272],[118.16966,24.509296],[118.169668,24.509308],[118.169709,24.509284],[118.169701,24.509272]"
桥头路_R_A22010,"[118.169605,24.50925],[118.169544,24.509218],[118.169536,24.509231],[118.169597,24.509263],[118.169605,24.50925]"
桥头路_R_A22011,"[118.16953,24.509211],[118.169492,24.509191],[118.169484,24.509204],[118.169522,24.509224],[118.16953,24.509211]"
桥头路_R_A22012,"[118.169217,24.509053],[118.169177,24.509035],[118.16917,24.509048],[118.16921,24.509066],[118.169217,24.509053]"
桥头路_R_A22013,"[118.168888,24.508922],[118.168847,24.508906],[118.168841,24.50892],[118.168882,24.508935],[118.168888,24.508922]"
桥头路_R_A22014,"[118.168833,24.508901],[118.168792,24.508886],[118.168786,24.5089],[118.168827,24.508915],[118.168833,24.508901]"
桥头路_R_A22015,"[118.168778,24.508881],[118.168738,24.508866],[118.168732,24.50888],[118.168772,24.508895],[118.168778,24.508881]"
桥头路_R_A22016,"[118.168554,24.508797],[118.168514,24.508782],[118.168508,24.508795],[118.168548,24.508811],[118.168554,24.508797]"
桥头路_R_A22017,"[118.168386,24.508733],[118.168331,24.508711],[118.168324,24.508725],[118.168379,24.508747],[118.168386,24.508733]"
桥头路_R_A22018,"[118.168317,24.508705],[118.168276,24.508689],[118.168269,24.508703],[118.16831,24.508719],[118.168317,24.508705]"
桥头路_R_A22019,"[118.168262,24.508684],[118.168221,24.508667],[118.168215,24.508681],[118.168255,24.508697],[118.168262,24.508684]"
桥头路_R_A22020,"[118.168097,24.508617],[118.168056,24.508601],[118.168049,24.508614],[118.16809,24.50863],[118.168097,24.508617]"
梧桐西路_R_A19001,"[118.138965,24.511901],[118.138975,24.511838],[118.138956,24.511836],[118.138946,24.511898],[118.138965,24.511901]"
梧桐西路_R_A19002,"[118.138955,24.511958],[118.138965,24.511903],[118.138945,24.5119],[118.138935,24.511955],[118.138955,24.511958]"
梧桐西路_R_A19003,"[118.138943,24.512026],[118.138955,24.51196],[118.138935,24.511957],[118.138924,24.512023],[118.138943,24.512026]"
梧桐西路_R_A19004,"[118.138914,24.512195],[118.138935,24.512077],[118.138915,24.512074],[118.138894,24.512192],[118.138914,24.512195]"
梧桐西路_R_A19005,"[118.138891,24.512305],[118.1389,24.51225],[118.138883,24.512248],[118.138873,24.512302],[118.138891,24.512305]"
梧桐西路_R_A19006,"[118.138877,24.512386],[118.138891,24.512306],[118.138873,24.512304],[118.138859,24.512383],[118.138877,24.512386]"
梧桐西路_R_A19007,"[118.138861,24.512479],[118.138877,24.512388],[118.13886,24.512385],[118.138844,24.512477],[118.138861,24.512479]"
梧桐西路_R_A19008,"[118.138841,24.512593],[118.138858,24.512495],[118.138842,24.512492],[118.138824,24.512591],[118.138841,24.512593]"
梧桐西路_R_A19009,"[118.138767,24.513134],[118.138779,24.513056],[118.138761,24.513053],[118.138749,24.513132],[118.138767,24.513134]"
梧桐西路_R_A19010,"[118.138754,24.513213],[118.138763,24.513158],[118.138745,24.513155],[118.138736,24.513211],[118.138754,24.513213]"
梧桐西路_R_A19011,"[118.138709,24.513488],[118.13872,24.51342],[118.138704,24.513418],[118.138692,24.513485],[118.138709,24.513488]"
梧桐西路_R_A19012,"[118.138703,24.51352],[118.138709,24.513488],[118.138692,24.513485],[118.138687,24.513518],[118.138703,24.51352]"
梧桐西路_R_A19013,"[118.138695,24.513573],[118.138702,24.513529],[118.138686,24.513527],[118.138678,24.513571],[118.138695,24.513573]"
梧桐西路_R_A19014,"[118.138686,24.513626],[118.138693,24.513583],[118.138677,24.513581],[118.13867,24.513624],[118.138686,24.513626]"
梧桐西路_R_A19015,"[118.138668,24.513733],[118.138684,24.513637],[118.138668,24.513635],[118.138652,24.513731],[118.138668,24.513733]"
